system:index,01,02,03,04,05,06,07,08,CVEGEO,CVE_ENT,CVE_MUN,NOMGEO,n_year,.geo
0000000000000000029e,4.798753656281366,17.3965561442905,2.414297993977865,17.188674199213548,33.10949604269118,106.34992255237368,211.00936911900843,150.30178387562435,15044,15,044,Jaltenco,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000029f,5.162381516160636,9.171252844580291,0.10930459877540326,15.68493851349261,31.943214231159157,87.37610841466865,162.24981194529042,92.31492811396205,15061,15,061,Nopaltepec,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a0,9.926040261839134,7.702068951587802,1.4837377140853574,18.88537794244884,31.273215873638947,138.84563513939597,295.20489743150614,331.56291474980213,15014,15,014,Atlacomulco,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a1,7.495633185511887,14.435668839950752,3.4508407278494397,11.548983047706912,21.670830672907858,129.79247780430194,367.1987957593167,311.92360294015725,15049,15,049,Joquicingo,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a2,4.850367701152139,14.425122537691735,0.48229198120842304,8.85222694808194,22.387796502855938,112.79955781841994,278.2972682373583,359.0055314684703,15062,15,062,Ocoyoacac,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a3,5.2428676929359135,16.8321450735269,1.5074768867884136,12.923464908756275,53.516957629585384,148.75074041694785,327.31658831000414,319.4284610324773,15103,15,103,Tlalmanalco,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a4,4.901813715062243,8.44176142266456,1.8152635875323135,9.7077770967706,40.48113375595698,106.95167962879154,216.43514470174802,186.97996842692083,15100,15,100,Tezoyuca,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a5,5.781018063628368,12.088141243720687,0.859344930185176,3.7844570556747583,18.305646200046663,156.86663071278608,417.37229691582615,277.2508272300396,15052,15,052,Malinalco,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a6,6.439806403882989,19.526871104425695,1.2128642783655792,8.153602806416233,57.97172368958277,171.486352926708,361.17210686312455,316.9909321073374,15015,15,015,Atlautla,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a7,4.812959235100619,11.185937757267627,0.6764021559830535,16.6251893245491,35.18247510436113,96.55490530053915,190.53723191016692,112.34334144069946,15016,15,016,Axapusco,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a8,3.7366126697171818,11.881704093109478,0.7344787933609703,8.273831470988014,44.61838429519399,120.02980360876431,286.91617875966165,304.2683213786646,15017,15,017,Ayapango,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a9,6.5086674452894755,13.061988287590763,1.6048678551744298,11.179412208414185,26.20562562411464,143.34968941286937,293.74409857478986,327.1148949489498,15018,15,018,Calimaya,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002aa,6.730180303673996,16.44457553813332,0.0,9.357463161568893,23.366495558148934,111.40416726555331,271.8411398285314,350.3537561717787,15019,15,019,Capulhuac,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ab,7.780002379495847,18.09535580246072,2.6505503342731997,14.915614078015093,37.5964872113576,115.03520516855153,233.06065266383317,198.2783281144343,15020,15,020,Coacalco de Berrioz�bal,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ac,3.1707812968949627,10.024388551712036,0.0,9.75514851297651,39.641345628894356,116.00098854885961,252.93360528730804,299.58635133280785,15022,15,022,Cocotitl�n,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ad,4.0238696749740575,6.194173481027945,1.6891757707913235,18.717566748289062,25.77216224196548,105.95338530549877,202.55393474311222,80.51393812811408,15010,15,010,Apaxco,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ae,8.591774463101668,9.843767284243196,0.17194176603246616,12.338504544010867,20.21254240752508,117.56896890479105,296.1710827747981,296.2407461073663,15098,15,098,Texcalyacac,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002af,4.930687234782782,11.770081386865815,0.36416399478912365,13.358566477632976,36.84423118595561,95.95517123004046,185.84275554666104,156.19164933899387,15092,15,092,Teotihuac�n,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002b0,5.468091774756416,9.649747781288639,1.1151370625250894,10.8200469031071,37.17419148394556,103.95509722989851,201.34768691710022,172.0453438593936,15002,15,002,Acolman,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002b1,5.738602389288212,13.75893309893529,2.7887717836140267,15.142220249616985,34.236922975899695,108.25234709128492,219.75506773969747,172.9929594055065,15024,15,024,Cuautitl�n,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002b2,6.116512358916859,10.469345960825384,0.2780640579867654,12.076639213946706,29.125843941150272,145.29625082893725,340.5793450613986,374.88781754478885,15118,15,118,Zinacantepec,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002b3,8.79402532708371,10.914582530363564,1.4327942851732196,14.988490273944086,28.41891619475812,164.94031741854235,335.552590833837,276.65871812140443,15026,15,026,Chapa de Mota,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002b4,7.738982610187238,14.755134092595936,2.9927444492768673,14.32535533019078,36.305830354398154,109.79466969224642,223.4859454824013,203.69339853862547,15109,15,109,Tultitl�n,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002b5,5.543592616159299,11.82607123089321,0.0,2.157979498278822,14.3564588527389,180.82361515293675,381.9606497723439,231.50491986404825,15107,15,107,Tonatico,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002b6,5.271530441279265,11.590390490625321,1.4178521141563498,7.51470010711131,20.713812961959345,140.00350215982013,353.0755299012686,340.1094821514543,15007,15,007,Amanalco,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002b7,4.524705486991524,15.677673925785324,1.4980244356708274,6.533626087315611,13.893694528233357,130.3313034273365,305.2224128708448,248.8898796281945,15032,15,032,Donato Guerra,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002b8,3.825967124167909,17.708927062217228,2.4321088161874327,15.610766340298426,32.12781949188718,102.32084310156235,201.3913035189852,143.0478798878954,15059,15,059,Nextlalpan,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002b9,7.198695878432351,13.832622508269091,0.027339824254696193,10.897182026735877,24.72584992175206,163.28632819205635,355.1865044263694,379.81800195483066,15064,15,064,El Oro,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ba,5.1241138301774685,23.097239584475254,0.0,6.6384714074725375,21.25026182208027,202.04464284529575,473.2754024271221,349.1835160123426,15004,15,004,Almoloya de Alquisiras,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002bb,5.002709992513247,8.556848819738336,0.4296757925478354,5.261648727433979,6.9602109304332025,175.71938631787896,364.6040969783496,326.0077728589261,15008,15,008,Amatepec,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002bc,6.956456218434793,9.795282897370269,0.6460496264422602,11.553551604618253,26.553777403644148,133.0874245182203,265.9049503167888,228.25407766547224,15001,15,001,Acambay de Ru�z Casta�eda,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002bd,4.882668875449631,10.480439910066966,1.851312847112551,9.104477220884341,42.778600588275545,115.98419583583001,227.82103758536806,210.3403285355076,15011,15,011,Atenco,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002be,8.334153020381928,13.170617852374619,1.8301947799967786,13.88060201107226,36.58815434915654,152.18434164297665,325.91934581223654,346.1919170547935,15060,15,060,Nicol�s Romero,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002bf,7.442066863455496,12.203136488297961,3.2879603357043936,12.597285205637759,35.81359937457352,119.74137382262718,264.13759029044206,299.34572753240207,15013,15,013,Atizap�n de Zaragoza,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002c0,4.397117376978931,10.163328493879142,0.6799930938280345,10.452438509452278,42.2612261075954,106.73521392641824,198.95598524124895,215.67755185710925,15029,15,029,Chicoloapan,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002c1,6.2046309282194905,14.646025587927621,0.805137004492418,10.628270585581943,21.39400101931028,114.87097547697458,248.98893182682545,284.7010651748136,15027,15,027,Chapultepec,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002c2,3.761121510597078,8.044600334995263,1.1031352206121519,7.509470705372845,35.879810612143494,93.1598620060124,192.57545414626276,214.6299518153853,15058,15,058,Nezahualc�yotl,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002c3,6.359246706202919,12.155281283574945,0.38715584020988614,13.36800010351674,32.41188250160685,138.06604741391013,307.08684248550264,379.4408179265611,15046,15,046,Jilotzingo,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002c4,2.4816827596387667,6.849149781350157,0.37523431542693153,2.1305083022809774,4.658055984835978,165.10190636358945,369.03889850292495,311.98308938060705,15105,15,105,Tlatlaya,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002c5,4.866927254189025,11.106794807139565,1.7840365018586024,10.845678484036867,37.30407166823964,110.64083877815045,235.25124790948982,198.4305877705707,15033,15,033,Ecatepec de Morelos,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002c6,7.225474955555728,11.45884895146972,0.0,9.388914414488088,31.116226175516303,128.2866923522327,333.898449598156,374.5358193687484,15043,15,043,Xalatlaco,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002c7,10.005915377229192,10.667532374154506,1.114059815798024,15.479798562364348,33.27214619764835,152.40394430195008,322.49265142011694,395.95914011758975,15074,15,074,San Felipe del Progreso,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002c8,8.036943138157664,12.172763517444121,1.4671847005563283,11.824524274025118,27.535380886824218,125.57912084734514,266.2247297231405,317.50902156157,15087,15,087,Temoaya,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002c9,6.931281324540234,11.20972437488622,3.1066167232762467,11.618489626731677,37.75102786334425,112.24564264312215,246.9956404203657,245.77542731457058,15104,15,104,Tlalnepantla de Baz,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ca,4.018320868127771,7.495766686687416,2.1886074686359187,20.49802536845417,29.08638839646278,104.50479938979775,216.40362267169988,98.89214139047814,15096,15,096,Tequixquiac,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002cb,4.637041397638144,13.31178477769622,0.03512274156702627,8.56140955683189,17.26423445133426,147.86286426439375,318.1091538481964,297.6295114198726,15086,15,086,Temascaltepec,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002cc,4.656080192924057,9.608820404855484,0.056040796466726245,6.796861436114539,9.925033754819069,154.96076544112154,314.56010403775883,269.91620312340757,15082,15,082,Tejupilco,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002cd,8.422378303005688,11.3870693902324,1.0728081363728823,15.37064791225238,29.722483389042004,142.77463810926469,290.8578072347139,273.28111265085363,15102,15,102,Timilpan,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ce,6.045281801534735,14.847289173499398,4.096281062001768,10.692814567814704,21.802631277105082,113.43008406535786,237.70637229214543,269.20077672600746,15055,15,055,Mexicaltzingo,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002cf,4.679127326378455,8.154835095772377,1.5168133400953734,11.48080430723268,42.3977713905848,106.74909377098083,201.43541840406564,177.3669409774817,15069,15,069,Papalotla,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d0,3.6922678254962253,13.878968929153029,0.0,9.188013597087968,17.043971625004552,157.60503548529553,379.5428704519206,302.7468216656322,15097,15,097,Texcaltitl�n,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d1,4.5763606592718284,13.79533271844371,0.0894216708042488,5.043287669956131,14.666269307315178,185.37364813159007,432.69420243463674,326.4364991139,15080,15,080,Sultepec,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d2,6.249843959821448,9.506619659622947,2.451957507054885,16.421335182976303,29.862083749264315,116.9848157381828,270.4618830445049,215.02253074308678,15095,15,095,Tepotzotl�n,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d3,6.061068420474593,12.993630476497314,3.975965784006827,10.342189473880303,23.058915269233893,110.40749962567332,235.80615850960882,279.43890053537245,15054,15,054,Metepec,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d4,4.557820439024976,6.289114032293621,0.8959709940772308,5.856769232765625,40.7027516205452,130.55008446009532,317.9067887268568,281.4336917296836,15094,15,094,Tepetlixpa,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d5,5.669405399185484,13.028058674184082,0.15504392283784033,14.249726000653489,50.59909637017156,128.5602487226105,250.6165780365046,189.3868882125046,15093,15,093,Tepetlaoxtoc,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d6,4.852580815930911,11.110103388375872,0.0,7.973636352060215,9.166300909318627,142.7371279978553,232.02021814096832,207.06211098965719,15078,15,078,Santo Tom�s,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d7,4.734295196118562,12.64051589820696,0.0,8.322297626578289,13.860752065907354,146.3759153809949,327.52888853446296,269.56469043773154,15077,15,077,San Sim�n de Guerrero,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d8,5.152001679531218,15.778849676486448,1.4414275938686134,7.762919386760671,21.643957185229933,170.01222442532375,409.300985138123,345.3073857228744,15021,15,021,Coatepec Harinas,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d9,5.3051690352004295,14.161489385634559,0.12014716409894421,9.183804846526638,49.21466923109336,156.96788341848494,385.8112819549534,369.881513787904,15050,15,050,Juchitepec,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002da,6.968447948221502,11.295381896043647,0.0983371381101937,10.246330464297326,25.13879256884342,125.60722800730419,324.82231350931625,366.724823504378,15101,15,101,Tianguistenco,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002db,3.7619564678737314,12.760618003144359,0.6967493118136788,10.955672181638906,48.74112283828896,127.21873863486876,268.8887662177442,305.1847503449437,15025,15,025,Chalco,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002dc,5.985846819186753,11.122189908542415,2.8885729605840007,19.02357773146927,30.515900851904664,114.94126479772918,258.0960933295163,176.09989541125572,15023,15,023,Coyotepec,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002dd,6.933436639745675,9.46536632643806,1.188847136939014,14.444008937780355,24.62267417700121,135.04027216677187,272.64130437939735,161.8725040067364,15045,15,045,Jilotepec,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002de,4.675736335510946,10.448368123815028,0.2889516383786745,10.601616069891739,25.167318788258836,114.8432662753616,250.28628666793244,322.42326872258246,15115,15,115,Xonacatl�n,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002df,5.048431173518854,15.341854520253637,0.0,3.2695304179739213,16.049936972135775,191.108078325742,464.4495288604259,285.20878781184524,15117,15,117,Zacualpan,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
